imdb_id,original_title,vote_average,vote_count,status,release_date,revenue,runtime,backdrop_path,budget,homepage,original_language,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,top_casts,director
tt0139134,Cruel Intentions,6.787,2960,Released,05/03/1999,76347426,98,/m2QvGozzKz5ux74gKocn4kFTGz1.jpg,10500000,,en,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",26.358,/76cCsRtQ5MJBAqoigojXsLXLJwh.jpg,"In the game of seduction, there is only one rule: Never fall in love.","Drama, Romance","Columbia Pictures, Newmarket Capital Group, Original Film",United States of America,English,"Michelle Gellar, Ryan Phillippe, Reese Witherspoon",Roger Kumble Sarah
tt0439572,The Flash,6.898,2959,Released,13/06/2023,268375616,144,/yF1eOkaYvwiORauRCPWznV9xVvi.jpg,300000000,https://www.dc.com/theflash,en,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",480.393,/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,Worlds collide.,"Action, Adventure, Science Fiction","Warner Bros. Pictures, Double Dream, The Disco Factory, DC Films",United States of America,"English, Spanish, Russian","Ezra Miller, Sasha Calle, Michael Keaton",Andy Muschietti
tt0090756,Blue Velvet,7.629,2957,Released,19/09/1986,8618766,120,/rS5zvqoyxjiNbT8D0OWwB8D5yDl.jpg,6000000,,en,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of criminals who have kidnapped her child.",15.396,/7hlgzJXLgyECS1mk3LSN3E72l5N.jpg,It's a strange world.,"Crime, Mystery, Thriller",DEG,United States of America,English,"Kyle MacLachlan, Isabella Rossellini, Dennis Hopper",David Lynch
tt0116695,Jerry Maguire,6.941,2957,Released,13/12/1996,273552592,139,/n1Gh3MJAVvXmkgSDf3SOLlPCjag.jpg,50000000,,en,"Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up losing his job and all of his clients, save Rod Tidwell, an egomaniacal football player.",20.096,/lABvGN7fDk5ifnwZoxij6G96t2w.jpg,Everybody loved him... Everybody disappeared. The journey is everything.,"Comedy, Drama, Romance","Gracie Films, TriStar Pictures, Vinyl Films",United States of America,English,"Tom Cruise, Ren�e Zellweger, Cuba Gooding Jr.",Cameron Crowe
tt4244994,The Last Duel,7.466,2953,Released,13/10/2021,30500000,153,/4LrL40XecjGLRpX5I2gzMTUt04l.jpg,100000000,https://www.20thcenturystudios.com/movies/the-last-duel,en,"King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire, Jacques Le Gris, by challenging him to a duel.",30.646,/zjrJE0fpzPvX8saJXj8VNfcjBoU.jpg,The true story of a woman who defied a nation and made history.,"History, Drama, Action","20th Century Studios, Scott Free Productions, Pearl Street Films, TSG Entertainment","United Kingdom, United States of America","French, Romanian, English","Matt Damon, Adam Driver, Jodie Comer",Ridley Scott
tt0472399,The Mechanic,6.491,2952,Released,13/01/2011,51070807,93,/dYb6kgvoGjUH59n2uB4eV9xqmKR.jpg,40000000,http://www.themechanicmovie.com/,en,"Arthur Bishop is a 'mechanic' - an elite assassin with a strict code and unique talent for cleanly eliminating targets. It's a job that requires professional perfection and total detachment, and Bishop is the best in the business. But when he is ordered to take out his mentor and close friend Harry, Bishop is anything but detached.",24.947,/k37axEHszFP9WOVvbozxF0r7X7g.jpg,Someone has to fix the problems.,"Action, Thriller, Crime","Scared Productions, CBS Films, Millennium Media, Nu Image, Winkler Films",United States of America,English,"Jason Statham, Ben Foster, Donald Sutherland",Simon West
tt1055292,Life As We Know It,6.9,2949,Released,02/10/2010,105734416,114,/fMQGVBk0ZyzxMQOBGkUazCkvMMR.jpg,38000000,,en,"After a distastrous first date for caterer Holly and network sports director Messer, all they have is common is a dislike for each other and their love for their goddaughter Sophie. But when they suddenly become all Sophie has in this world, Holly and Messer must set their differences aside. Juggling careers and social calendars, they'll have to find common ground while living under the same roof.",22.249,/zLzS2aOqKsS0QvEaY6SfBw4VBqh.jpg,A comedy about taking it one step at a time.,"Comedy, Romance, Drama","Josephson Entertainment, Gold Circle Films",United States of America,English,"Katherine Heigl, Josh Duhamel, Madison Pettis",Greg Berlanti
tt0102798,Robin Hood: Prince of Thieves,6.842,2949,Released,14/06/1991,390493908,143,/u5Xd1fhXNX09ZJzgCJX6N3VlvEc.jpg,48000000,https://www.warnerbros.com/robin-hood-prince-thieves,en,"When the dastardly Sheriff of Nottingham murders Robin's father, the legendary archer vows vengeance. To accomplish his mission, Robin joins forces with a band of exiled villagers (and comely Maid Marian), and together they battle to end the evil sheriff's reign of terror.",30.67,/7Ul6owBVkgWHuI3FrRFbpuxHbAd.jpg,Sometimes the only way to uphold justice... is to break the law.,"Action, Adventure, Drama, Romance","Morgan Creek, Warner Bros. Pictures",United States of America,"Arabic, English","Kevin Costner, Morgan Freeman, Mary Elizabeth Mastrantonio",Kevin Reynolds
tt1855199,End of Watch,7.323,2947,Released,20/09/2012,48126384,109,/l53K8Fp1WcOMRL33CMsnnMUPiWg.jpg,7000000,https://uphe.com/movies/end-of-watch,en,Two young officers are marked for death after confiscating a small cache of money and firearms from the members of a notorious cartel during a routine traffic stop.,30.648,/pDeVKQICkcdwwjHxGj0MeS14YJ6.jpg,Every moment of your life they stand watch,"Crime, Drama, Thriller","5150 Action, EFO Films, Exclusive Media, Hedge Fund Film Partners, Crave Films, Knightsbridge Entertainment, Le Grisbi Productions",United States of America,"English, Spanish","Jake Gyllenhaal, Michael Pe�a, Anna Kendrick",David Ayer
tt0099810,The Hunt for Red October,7.385,2945,Released,02/03/1990,200512643,135,/ysYBfA0VcbJic9CURRmR1QwWaKw.jpg,30000000,http://www.paramount.com/movies/hunt-red-october,en,"A new technologically-superior Soviet nuclear sub, the Red October, is heading for the U.S. coast under the command of Captain Marko Ramius. The American government thinks Ramius is planning to attack. A lone CIA analyst has a different idea: he thinks Ramius is planning to defect, but he has only a few hours to find him and prove it - because the entire Russian naval and air commands are trying to find him, too. The hunt is on!",34.195,/yVl7zidse4KiWtGMqHFtZCx4X3N.jpg,Invisible. Silent. Stolen.,"Action, Adventure, Thriller","Paramount, Mace Neufeld Productions, Nina Saxon Film Design",United States of America,"English, Russian","Sean Connery, Alec Baldwin, Scott Glenn",John McTiernan
tt1189340,The Lincoln Lawyer,7.192,2938,Released,17/03/2011,85412898,119,/j9QaQVuyQIEwckUbjHpAgA7E4jJ.jpg,40000000,http://www.thelincolnlawyermovie.com/,en,A lawyer conducts business from the back of his Lincoln town car while representing a high-profile client in Beverly Hills.,20.214,/gOn8Ve9Yi8fxjRkmLr5BZoOc7KV.jpg,This case is a dangerous game of life and death.,"Crime, Drama, Thriller","Sidney Kimmel Entertainment, Lionsgate, Lakeshore Entertainment",United States of America,English,"Matthew McConaughey, Marisa Tomei, Ryan Phillippe",Brad Furman
tt2726560,The Longest Ride,7.584,2937,Released,09/04/2015,63013281,128,/gmCo8EaYhvHx2zRw70KcjhVA7wn.jpg,34000000,,en,The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,22.402,/qdUVfvPBvT6cetDDM7rn8y2CNZE.jpg,Two couples. Two love stories. One epic tale.,"Drama, Romance","Fox 2000 Pictures, Temple Hill Entertainment",United States of America,English,"Scott Eastwood, Britt Robertson, Alan Alda",George Tillman Jr.
tt4954522,Grave,7.061,2935,Released,11/11/2016,4100000,99,/zsZuywzNQo3sIfNeVJUUymzLPxy.jpg,3500000,,fr,"In Justine’s family everyone is a vet and a vegetarian. At 16, she’s a gifted teen ready to take on her first year in vet school, where her older sister also studies. There, she gets no time to settle: hazing starts right away. Justine is forced to eat raw meat for the first time in her life. Unexpected consequences emerge as her true self begins to form.",20.532,/kc8jT1MAiKM0iwdjAwC5lQrTNry.jpg,What are you hungry for?,"Drama, Horror","Wild Bunch, Rouge International, BeTV, Frakas Productions, RTBF, Petit Film, VOO, Ezekiel Film Production","Belgium, France, United States of America",French,"Garance Marillier, Ella Rumpf, Rabah Nait Oufella",Julia Ducournau
tt0100814,Tremors,6.878,2935,Released,19/01/1990,48572000,96,/8C3zy5JXn6IuN3t9FcIOQuYxpvV.jpg,11000000,,en,"Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.",21.915,/cA4ggkZ3r1d5r9hOAUWC8x5ul2i.jpg,The monster movie that breaks new ground.,"Horror, Action, Science Fiction","No Frills Film Production, Universal Pictures, Wilson-Maddock Production",United States of America,English,"Kevin Bacon, Fred Ward, Finn Carter",Ron Underwood
tt2381111,Brooklyn,7.31,2929,Released,20/10/2015,62076141,111,/3Wx2mXuVllhICbbDTMpHdNr5ZFg.jpg,11000000,http://www.foxsearchlight.com/brooklyn/,en,"In 1950s Ireland and New York, young Eilis Lacey has to choose between two men and two countries.",15.519,/wSYxJKMSpHCLz2zqrRJb9RhxGz6.jpg,"Two countries, two loves, one heart","Romance, Drama","Wildgaze Films, Item 7, Parallel Films, Fís Éireann/Screen Ireland","Ireland, United Kingdom, Canada",English,"Saoirse Ronan, Emory Cohen, Domhnall Gleeson",John Crowley
tt0086465,Trading Places,7.202,2929,Released,07/06/1983,90404800,116,/6Yn0N1BUYTBJDH7FyDKdHzDXarw.jpg,15000000,http://www.paramount.com/movies/trading-places,en,A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.,25.555,/8mBuLCOcpWnmYtZc4aqtvDXslv6.jpg,They're not just getting rich... They're getting even.,Comedy,"Cinema Group Ventures, Paramount",United States of America,English,"Eddie Murphy, Dan Aykroyd, Jamie Lee Curtis",John Landis
tt7984766,The King,7.16,2922,Released,11/10/2019,0,140,/urwWVsciRiNSmhtMJcck0noWAXr.jpg,0,,en,"England, 15th century. Hal, a capricious prince who lives among the populace far from court, is forced by circumstances to reluctantly accept the throne and become Henry V.",15.088,/8u0QBGUbZcBW59VEAdmeFl9g98N.jpg,All hail,"Drama, History, War","Plan B Entertainment, Porchlight Films, Blue-Tongue Films, Yoki","Australia, United States of America","English, French, Latin","Timoth�e Chalamet, Joel Edgerton, Robert Pattinson",David Mich�d
tt2096672,Dumb and Dumber To,5.545,2922,Released,12/11/2014,169837010,110,/y7PXbMYolxWe21HuF0xrgABhvRY.jpg,40000000,,en,"20 years since their first adventure, Lloyd and Harry go on a road trip to find Harry's newly discovered daughter, who was given up for adoption.",37.438,/b5sOa42AN7sTU9PCf7S8wI7jchB.jpg,The average person uses 10% of their brain capacity. Imagine what he could do with 1%.,Comedy,"New Line Cinema, Universal Pictures, Conundrum Entertainment, Red Granite Pictures",United States of America,English,"Jim Carrey, Jeff Daniels, Kathleen Turner","Bobby Farrelly, Peter Farrelly"
tt0105417,Sister Act,6.823,2922,Released,28/05/1992,231605150,100,/8gn0V6R8V513vT3tOsP2IfrkzEu.jpg,31000000,,en,"A Reno singer witnesses a mob murder and the cops stash her in a nunnery to protect her from the mob's hitmen. The mother superior does not trust her, and takes steps to limit her influence on the other nuns. Eventually the singer rescues the failing choir and begins helping with community projects, which gets her an interview on TV—and identification by the mob.",27.233,/xZvVSZ0RTxIjblLV87vs7ADM12m.jpg,No booze! No sex! No drugs!... No way!,"Music, Comedy","Touchstone Pictures, Touchwood Pacific Partners 1",United States of America,English,"Whoopi Goldberg, Maggie Smith, Kathy Najimy",Emile Ardolino
tt0104652,紅の豚,7.787,2922,Released,18/07/1992,0,94,/dalc1aMjUNIvTOVt5ZHt2zv6cm0.jpg,0,,ja,"In Italy in the 1930s, sky pirates in biplanes terrorize wealthy cruise ships as they sail the Adriatic Sea. The only pilot brave enough to stop the scourge is the mysterious Porco Rosso, a former World War I flying ace who was somehow turned into a pig during the war. As he prepares to battle the pirate crew's American ace, Porco Rosso enlists the help of spunky girl mechanic Fio Piccolo and his longtime friend Madame Gina.",22.171,/8mIvSvnVBApfORL9N6S38Q7wD6A.jpg,A Pig's Got to Fly.,"Family, Comedy, Animation, Adventure","Studio Ghibli, Walt Disney Studios Home Entertainment",Japan,Japanese,"Minami Takayama, Rei Sakuma, Shigeru Chiba",Isao Takahata
tt0986263,Surrogates,6.097,2920,Released,24/09/2009,122444772,89,/cCjzu6OZIUDWowadzexCHNBTmjH.jpg,80000000,http://chooseyoursurrogate.com/,en,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",19.717,/3SDUkTsYPDZZQotR2ggxjIH0zsW.jpg,How do you save humanity when the only thing that's real is you?,"Science Fiction, Action, Thriller","Wintergreen Productions, Touchstone Pictures, Mandeville Films, Top Shelf Productions",United States of America,"English, French","Bruce Willis, Radha Mitchell, Rosamund Pike",Jonathan Mostow
tt13833688,The Whale,7.949,2917,Released,09/12/2022,55101305,116,/46FRuCeAn6TrS4F1P4F9zhyCpyo.jpg,3000000,https://a24films.com/films/the-whale,en,A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.,54.977,/jQ0gylJMxWSL490sy0RrPj1Lj7e.jpg,,Drama,"A24, Protozoa Pictures",United States of America,English,"Brendan Fraser, Sadie Sink, Hong Chau",Darren Aronofsky
tt2763304,T2 Trainspotting,6.946,2916,Released,27/01/2017,42067430,117,/vb3KG2ALfiUrwgEsL3pLZGNFW8b.jpg,18000000,http://www.t2trainspottingmovie.com/,en,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud and Begbie.",21.127,/xlbpCwa9OXXIiNgXcwuompHFIk9.jpg,Face your past. Choose your future.,"Drama, Comedy","Creative Scotland, DNA Films, TriStar Pictures, Decibel Films, Film4 Productions, Cloud Eight Films",United Kingdom,"Bulgarian, English","Ewan McGregor, Jonny Lee Miller, Robert Carlyle",Danny Boyle
tt1723811,Shame,6.953,2916,Released,02/10/2011,3909002,102,/qBwWtE0T5jwXeWLDeg5d0cEpL5H.jpg,6500000,https://www.searchlightpictures.com/shame,en,"Brandon, a thirty-something man living in New York, eludes intimacy with women but feeds his deepest desires with a compulsive addiction to sex. When his younger sister temporarily moves into his apartment, stirring up bitter memories of their shared painful past, Brandon's life, like his fragile mind, gets out of control.",24.812,/cAWLz9kFv4xc6IsEXTj2DrcqD55.jpg,,Drama,"HanWay Films, See-Saw Films, Lipsync Productions, Alliance Films, Film4 Productions, UK Film Council","Canada, United Kingdom",English,"Michael Fassbender, Carey Mulligan, James Badge Dale",Steve McQueen
